##Adding correction					
##419600803, 0903 removed due to <500 sec data which has error bars large					
##Removed 427900201, 202, 203, 204, bad in all data quality not good					
##Corrected 403 9.79402 after doing rate_0 correction					
LC_File_Path	Period	Chi-square	Date	freq	PErr
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196014/pipeline_output/P050419601403_ME_lcnet_10-35keV_0.05s.lc	9.79271	2814	20169	102.1167787	1.84E-04
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196015/pipeline_output/P050419601501_ME_lcnet_10-35keV_0.05s.lc	9.79244	6920	20170	102.1195943	2.86E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196015/pipeline_output/P050419601502_ME_lcnet_10-35keV_0.05s.lc	9.79252	6776	20170	102.11876	4.02E-06
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196016/pipeline_output/P050419601601_ME_lcnet_10-35keV_0.05s.lc	9.79253	825.9	20171	102.1186558	1.29E-04
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196016/pipeline_output/P050419601602_ME_lcnet_10-35keV_0.05s.lc	9.79251	3764	20171	102.1188643	5.25E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196016/pipeline_output/P050419601603_ME_lcnet_10-35keV_0.05s.lc	9.79244	3759	20171	102.1195943	9.04E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196017/pipeline_output/P050419601701_ME_lcnet_10-35keV_0.05s.lc	9.79247	4400	20173	102.1192814	1.52E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196018/pipeline_output/P050419601801_ME_lcnet_10-35keV_0.05s.lc	9.7925	8763	20174	102.1189686	2.41E-06
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196019/pipeline_output/P050419601901_ME_lcnet_10-35keV_0.05s.lc	9.7925	3653	20175	102.1189686	4.89E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196019/pipeline_output/P050419601902_ME_lcnet_10-35keV_0.05s.lc	9.79254	6224	20175	102.1185515	4.23E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196019/pipeline_output/P050419601903_ME_lcnet_10-35keV_0.05s.lc	9.79255	5078	20175	102.1184472	6.88E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196020/pipeline_output/P050419602001_ME_lcnet_10-35keV_0.05s.lc	9.79256	4844	20176	102.1183429	4.11E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196020/pipeline_output/P050419602002_ME_lcnet_10-35keV_0.05s.lc	9.79255	8005	20176	102.1184472	1.55E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196021/pipeline_output/P050419602101_ME_lcnet_10-35keV_0.05s.lc	9.79259	10470	20177	102.1180301	8.44E-06
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196021/pipeline_output/P050419602102_ME_lcnet_10-35keV_0.05s.lc	9.79266	3345	20178	102.1173001	2.90E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602201_ME_lcnet_10-35keV_0.05s.lc	9.79256	5354	20179	102.1183429	4.38E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602202_ME_lcnet_10-35keV_0.05s.lc	9.79252	4791	20179	102.11876	5.75E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602203_ME_lcnet_10-35keV_0.05s.lc	9.79257	12330	20179	102.1182386	9.77E-06
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602204_ME_lcnet_10-35keV_0.05s.lc	9.79248	2429	20179	102.1191772	6.79E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602205_ME_lcnet_10-35keV_0.05s.lc	9.79258	3410	20180	102.1181343	5.54E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602206_ME_lcnet_10-35keV_0.05s.lc	9.79256	4722	20180	102.1183429	5.28E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602207_ME_lcnet_10-35keV_0.05s.lc	9.79257	4168	20180	102.1182386	8.74E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602208_ME_lcnet_10-35keV_0.05s.lc	9.79248	11610	20180	102.1191772	7.43E-06
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602209_ME_lcnet_10-35keV_0.05s.lc	9.79253	2412	20180	102.1186558	4.45E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602210_ME_lcnet_10-35keV_0.05s.lc	9.79251	3045	20181	102.1188643	7.77E-05
/home/iist/aniket_data/hxmt_raw_data/decompressed_data//P0504196/P0504196022/pipeline_output/P050419602211_ME_lcnet_10-35keV_0.05s.lc	9.79247	3268	20181	102.1192814	6.14E-05
