9.79267	1730
9.79267	1730
9.79267	1766
9.79267	1766
9.79267	1771
9.79267	1697
9.79267	1697
9.79267	1731
9.79267	1861
9.79267	1861
9.79267	1752
9.79267	1704
9.79267	1704
9.79267	1710
9.79267	1710
9.79267	1721
9.79267	1853
9.79267	1853
9.79357	1763
9.79307	1753
9.79307	1753
9.79267	1742
9.79267	1729
9.79267	1729
9.79267	1751
9.79267	1709
9.79267	1709
9.79267	1776
9.79267	1776
9.79267	1771
9.79307	1691
9.79307	1691
9.79267	1740
9.79267	1732
9.79267	1732
9.79267	1746
9.79267	1827
9.79267	1827
9.79227	1709
9.79227	1709
9.79197	1660
9.79267	1776
9.79267	1776
9.79267	1733
9.79267	1810
9.79267	1810
9.79267	1724
9.79197	1726
9.79197	1726
9.79267	1770
9.79267	1737
9.79267	1737
9.79267	1718
9.79267	1718
9.79267	1754
9.79267	1759
9.79267	1759
9.79267	1789
9.79267	1778
9.79267	1778
9.79267	1720
9.79267	1644
9.79267	1644
9.79267	1777
9.79267	1777
9.79267	1776
9.79227	1724
9.79227	1724
9.79207	1741
9.79267	1768
9.79267	1768
9.79267	1711
9.79267	1773
9.79267	1773
9.79267	1742
9.79267	1742
9.79307	1763
9.79267	1803
9.79267	1803
9.79267	1772
9.79267	1726
9.79267	1726
9.79267	1687
9.79227	1729
9.79227	1729
9.79227	1754
9.79227	1754
9.79267	1828
9.79267	1750
9.79267	1750
9.79267	1672
9.79267	1749
9.79267	1749
9.79267	1711
9.79267	1825
9.79267	1825
9.79267	1776
9.79267	1776
9.79267	1787
9.79207	1795
9.79207	1795
9.79267	1691
9.79267	1808
9.79267	1808
9.79267	1783
9.79267	1731
9.79267	1731
9.79267	1724
9.79267	1724
9.79267	1653
9.79267	1778
9.79267	1778
9.79267	1828
9.79267	1869
9.79267	1869
9.79267	1757
9.79267	1801
9.79267	1801
9.79297	1687
9.79297	1687
9.79267	1798
9.79267	1712
9.79267	1712
9.79267	1697
9.79267	1733
9.79267	1733
9.79267	1756
9.79267	1756
9.79267	1794
9.79267	1765
9.79267	1765
9.79357	1747
9.79267	1779
9.79267	1779
9.79267	1802
9.79267	1877
9.79267	1877
9.79267	1727
9.79267	1727
9.79267	1801
9.79267	1754
9.79267	1754
9.79267	1758
9.79267	1740
9.79267	1740
9.79267	1767
9.79267	1797
9.79267	1797
9.79227	1667
9.79227	1667
9.79267	1763
9.79357	1712
9.79357	1712
9.79267	1866
9.79267	1775
9.79267	1775
9.79267	1654
9.79267	1654
9.79267	1718
9.79267	1775
9.79267	1775
9.79227	1748
9.79267	1759
9.79267	1759
9.79267	1716
9.79267	1869
9.79267	1869
9.79267	1726
9.79267	1726
9.79227	1806
9.79267	1702
9.79267	1702
9.79267	1759
9.79267	1744
9.79267	1744
9.79267	1784
9.79267	1754
9.79267	1754
9.79197	1813
9.79197	1813
9.79267	1766
9.79197	1757
9.79267	1657
9.79267	1657
9.79267	1748
9.79267	1748
9.79267	1780
9.79267	1748
9.79267	1756
9.79267	1756
9.79267	1779
9.79267	1728
9.79267	1728
9.79267	1786
9.79267	1796
9.79267	1796
9.79267	1740
9.79267	1778
9.79267	1778
9.79267	1750
9.79267	1843
9.79267	1751
9.79267	1751
9.79267	1707
9.79267	1751
9.79267	1751
9.79267	1758
9.79267	1824
9.79267	1714
9.79267	1714
9.79267	1728
9.79267	1812
9.79267	1812
9.79227	1744
9.79267	1834
9.79267	1737
9.79267	1737
9.79217	1741
9.79267	1756
9.79207	1820
9.79267	1753
9.79267	1681
9.79267	1753
9.79267	1708
9.79267	1708
9.79207	1733
9.79267	1746
9.79267	1830
9.79267	1830
9.79267	1739
9.79267	1742
9.79267	1780
9.79267	1742
9.79267	1840
9.79267	1707
9.79267	1707
9.79267	1785
9.79227	1815
9.79287	1776
9.79267	1781
9.79267	1781
9.79267	1795
9.79267	1714
9.79267	1755
9.79267	1752
9.79267	1752
9.79267	1793
9.79267	1791
9.79267	1745
9.79267	1800
9.79267	1800
9.79267	1764
9.79267	1776
9.79267	1705
9.79267	1705
9.79207	1732
9.79267	1689
9.79267	1663
9.79267	1663
9.79267	1737
9.79267	1680
9.79267	1680
9.79267	1739
9.79267	1789
9.79267	1789
9.79267	1795
9.79267	1759
9.79267	1759
9.79267	1811
9.79267	1810
9.79267	1810
9.79267	1739
9.79267	1721
9.79267	1738
9.79267	1738
9.79267	1673
9.79307	1754
9.79307	1754
9.79197	1847
9.79267	1696
9.79267	1696
9.79267	1810
9.79307	1752
9.79307	1752
9.79307	1704
9.79267	1711
9.79267	1711
9.79267	1825
9.79307	1720
9.79307	1720
9.79267	1726
9.79227	1705
9.79227	1705
9.79267	1816
9.79357	1699
9.79357	1699
9.79267	1814
9.79267	1754
9.79267	1754
9.79267	1788
9.79267	1708
9.79267	1708
9.79267	1797
9.79267	1757
9.79267	1757
9.79267	1765
9.79267	1771
9.79267	1771
9.79267	1756
9.79267	1761
9.79267	1761
9.79267	1738
9.79267	1739
9.79267	1739
9.79267	1753
9.79267	1789
9.79267	1789
9.79267	1738
9.79267	1678
9.79267	1678
9.79197	1749
9.79267	1753
9.79267	1844
9.79267	1844
9.79197	1810
9.79267	1816
9.79267	1793
9.79267	1793
9.79267	1801
9.79267	1768
9.79307	1793
9.79307	1793
9.79267	1752
9.79267	1731
9.79267	1753
9.79267	1753
9.79267	1657
9.79307	1717
9.79147	1653
9.79147	1653
9.79267	1717
9.79267	1774
9.79267	1774
9.79357	1735
9.79267	1808
9.79267	1720
9.79267	1777
9.79267	1790
9.79267	1689
9.79267	1689
9.79267	1797
9.79267	1720
9.79267	1752
9.79267	1779
9.79267	1779
9.79267	1744
9.79267	1765
9.79297	1760
9.79297	1760
9.79267	1768
9.79267	1785
9.79267	1785
9.79267	1643
9.79307	1686
9.79267	1797
9.79267	1797
9.79267	1775
9.79267	1731
9.79197	1820
9.79197	1820
9.79267	1775
9.79187	1793
9.79187	1793
9.79267	1783
9.79267	1682
9.79267	1772
9.79267	1817
9.79267	1817
9.79267	1778
9.79267	1751
9.79267	1751
9.79267	1724
9.79267	1802
9.79267	1802
9.79267	1690
9.79267	1749
9.79267	1749
9.79267	1829
9.79287	1735
9.79267	1789
9.79267	1753
9.79267	1753
9.79267	1748
9.79267	1701
9.79267	1701
9.79267	1735
9.79267	1681
9.79267	1681
9.79267	1751
9.79267	1746
9.79267	1746
9.79267	1783
9.79207	1761
9.79207	1761
9.79267	1713
9.79267	1747
9.79267	1747
9.79267	1753
9.79267	1704
9.79267	1704
9.79267	1718
9.79267	1859
9.79267	1859
9.79207	1737
9.79317	1771
9.79317	1771
9.79267	1674
9.79267	1799
9.79267	1799
9.79267	1766
9.79267	1761
9.79267	1761
9.79267	1747
9.79267	1698
9.79267	1698
9.79267	1728
9.79267	1794
9.79267	1794
9.79267	1818
9.79267	1780
9.79267	1807
9.79267	1807
9.79267	1825
9.79267	1740
9.79227	1644
9.79227	1644
9.79267	1759
9.79307	1818
9.79307	1818
9.79267	1788
9.79267	1721
9.79267	1743
9.79267	1743
9.79267	1683
