9.79445000000000 2.8971E+04
9.79443000000000 2.9259E+04
9.79445000000000 2.9072E+04
9.79443000000000 2.9251E+04
9.79443000000000 2.8946E+04
9.79445000000000 2.9040E+04
9.79443000000000 2.9506E+04
9.79443000000000 2.9304E+04
9.79447000000000 2.8948E+04
9.79443000000000 2.9087E+04
9.79443000000000 2.9186E+04
9.79443000000000 2.9724E+04
9.79443000000000 2.9329E+04
9.79445000000000 2.9183E+04
9.79443000000000 2.9410E+04
9.79443000000000 2.9212E+04
9.79449000000000 2.9290E+04
9.79443000000000 2.9068E+04
9.79443000000000 2.9285E+04
9.79447000000000 2.9167E+04
9.79449000000000 2.9298E+04
9.79443000000000 2.8924E+04
9.79449000000000 2.9129E+04
9.79447000000000 2.9316E+04
9.79447000000000 2.9266E+04
9.79443000000000 2.9359E+04
9.79447000000000 2.9381E+04
9.79445000000000 2.9110E+04
9.79445000000000 2.9213E+04
9.79445000000000 2.9455E+04
9.79443000000000 2.9298E+04
9.79449000000000 2.9341E+04
9.79447000000000 2.8961E+04
9.79449000000000 2.9628E+04
9.79447000000000 2.9179E+04
9.79443000000000 2.9317E+04
9.79443000000000 2.9228E+04
9.79443000000000 2.9134E+04
9.79443000000000 2.9004E+04
9.79445000000000 2.9442E+04
9.79449000000000 2.8952E+04
9.79447000000000 2.9375E+04
9.79445000000000 2.8888E+04
9.79443000000000 2.9546E+04
9.79443000000000 2.8762E+04
9.79443000000000 2.9093E+04
9.79449000000000 2.8959E+04
9.79447000000000 2.9440E+04
9.79449000000000 2.9260E+04
9.79447000000000 2.9367E+04
9.79447000000000 2.9250E+04
9.79443000000000 2.9067E+04
9.79443000000000 2.9021E+04
9.79443000000000 2.9493E+04
9.79447000000000 2.9352E+04
9.79447000000000 2.8894E+04
9.79449000000000 2.9537E+04
9.79447000000000 2.8807E+04
9.79447000000000 2.9004E+04
9.79450000000000 2.8996E+04
9.79443000000000 2.9306E+04
9.79445000000000 2.8950E+04
9.79443000000000 2.9489E+04
9.79449000000000 2.9059E+04
9.79449000000000 2.9157E+04
9.79445000000000 2.9235E+04
9.79447000000000 2.9101E+04
9.79445000000000 2.9255E+04
9.79449000000000 2.9435E+04
9.79443000000000 2.9224E+04
